mat alpha																
Synced to SGD on Sat Jul  8 00:51:38 2017
Plate #	Row	Column	ORF	Gene	Alias	Description	GO Biological Process	GO Molecular Function	GO Cellular Component	go term	record no.	strain	batch	rg notes	consortium notes	bob's notes from 9/2004	
12	F	6	YER051W	JHD1	[Histone H3]-lysine-36 demethylase|KDM2|JHDM1	JmjC domain family histone demethylase specific for H3-K36; similar to proteins found in human, mouse, drosophila, X. laevis, C. elegans, and S. pombe	chromatin organization, transcription from RNA polymerase II promoter, histone modification, DNA-templated transcription, elongation	histone binding, oxidoreductase activity	cellular_component	"cellular_component, organelle organization and biogenesis, oxidoreductase activity, protein binding, protein modification process"	10186	BY4742	05_3	
12	F	7	YER053C	PIC2	Cu/Pi carrier	Mitochondrial copper and phosphate carrier; imports copper and inorganic phosphate into mitochondria; functionally redundant with Mir1p but less abundant than Mir1p under normal conditions; expression is induced at high temperature	cellular ion homeostasis, transmembrane transport, ion transport	transmembrane transporter activity	membrane, mitochondrion, cytoplasm	"mitochondrion, transport, transporter activity"	10188	BY4742	05_3	
12	F	8	YER054C	GIP2	-	Putative regulatory subunit of protein phosphatase Glc7p; involved in glycogen metabolism; contains a conserved motif (GVNK motif) that is also found in Gac1p, Pig1p, and Pig2p; GIP2 has a paralog, PIG2, that arose from the whole genome duplication	carbohydrate metabolic process, protein dephosphorylation, generation of precursor metabolites and energy	enzyme regulator activity	cytoplasm	"carbohydrate metabolic process, cytoplasm, enzyme regulator activity, generation of precursor metabolites and energy, protein modification process"	10189	BY4742	05_3	
12	F	9	YER056C	FCY2	purine-cytosine permease|BRA7	Purine-cytosine permease; mediates purine (adenine, guanine, and hypoxanthine) and cytosine accumulation; relative distribution to the vacuole increases upon DNA replication stress	transmembrane transport, nucleobase-containing compound transport	transmembrane transporter activity	membrane, vacuole, plasma membrane, cytoplasm	"plasma membrane, transport, transporter activity"	10191	BY4742	05_3	
12	F	10	YER056C-A	RPL34A	eL34|ribosomal 60S subunit protein L34A|L34e|L34A	Ribosomal 60S subunit protein L34A; homologous to mammalian ribosomal protein L34, no bacterial homolog; RPL34A has a paralog, RPL34B, that arose from the whole genome duplication	cytoplasmic translation	structural molecule activity, structural constituent of ribosome	other	"cytoplasm, ribosome, structural molecule activity, translation"	10192	BY4742	05_3	
12	F	11	YER058W	PET117	-	Protein required for assembly of cytochrome c oxidase	mitochondrion organization, protein complex biogenesis	molecular_function	mitochondrion, cytoplasm	"cytoplasm, membrane, mitochondrial envelope, mitochondrion, molecular_function, organelle organization and biogenesis"	10194	BY4742	05_3	
12	F	12	YER059W	PCL6	-	Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog, PCL7, that arose from the whole genome duplication	carbohydrate metabolic process, generation of precursor metabolites and energy	enzyme regulator activity	other	"carbohydrate metabolic process, enzyme regulator activity, generation of precursor metabolites and energy, other"	10195	BY4742	05_3	
12	G	1	YER060W	FCY21	purine-cytosine permease	Putative purine-cytosine permease; very similar to Fcy2p but cannot substitute for its function	transmembrane transport	transmembrane transporter activity	membrane, plasma membrane	"biological_process, membrane, transporter activity"	10196	BY4742	05_3	
12	G	2	YER062C	GPP2	HOR2|glycerol-1-phosphatase HOR2	DL-glycerol-3-phosphate phosphatase involved in glycerol biosynthesis; also known as glycerol-1-phosphatase; induced in response to hyperosmotic or oxidative stress, and during diauxic shift; GPP2 has a paralog, GPP1, that arose from the whole genome duplication	carbohydrate metabolic process, response to osmotic stress	phosphatase activity, hydrolase activity	nucleus, cytoplasm	"carbohydrate metabolic process, cytoplasm, generation of precursor metabolites and energy, hydrolase activity, nucleus, response to stress"	10199	BY4742	05_3	
12	G	3	YER065C	ICL1	isocitrate lyase 1	Isocitrate lyase; catalyzes the formation of succinate and glyoxylate from isocitrate, a key reaction of the glyoxylate cycle; expression of ICL1 is induced by growth on ethanol and repressed by growth on glucose	carbohydrate metabolic process, monocarboxylic acid metabolic process	lyase activity	cytoplasm	"carbohydrate metabolic process, cellular_component, lyase activity"	10202	BY4742	05_3	
12	G	4	YER067W	RGI1	-	Protein of unknown function; involved in energy metabolism under respiratory conditions; protein abundance is increased upon intracellular iron depletion or in response to DNA replication stress; RGI1 has a paralog, RGI2, that arose from the whole genome duplication	generation of precursor metabolites and energy	molecular_function	nucleus, cytoplasm	"biological_process, cytoplasm, molecular_function, nucleus"	10205	BY4742	05_3	
12	G	5	YER067C-A	-	-	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps ORF RGI1/YER067W	biological_process	molecular_function	cellular_component	"biological_process, cellular_component, molecular_function"	10206	BY4742	05_3	
12	G	6	YER044C	ERG28	BUD18	Endoplasmic reticulum membrane protein; may facilitate protein-protein interactions between the Erg26p dehydrogenase and the Erg27p 3-ketoreductase and/or tether these enzymes to the ER, also interacts with Erg6p	lipid metabolic process	protein binding, bridging	membrane, endomembrane system, endoplasmic reticulum, cytoplasm	"cytoplasm, endomembrane system, endoplasmic reticulum, lipid metabolic process, membrane, protein binding"	10177	BY4742	05_3	
12	G	7	YER068C-A	-	-	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps ORF ARG5,6/YER069W	biological_process	molecular_function	cellular_component	"biological_process, cellular_component, molecular_function"	10208	BY4742	05_3	
12	G	8	YER069W	ARG5,6	argC|argB|bifunctional acetylglutamate kinase/N-acetyl-gamma-glutamyl-phosphate reductase	Acetylglutamate kinase and N-acetyl-gamma-glutamyl-phosphate reductase; N-acetyl-L-glutamate kinase (NAGK) catalyzes the 2nd and N-acetyl-gamma-glutamyl-phosphate reductase (NAGSA), the 3rd step in arginine biosynthesis; synthesized as a precursor which is processed in the mitochondrion to yield mature NAGK and NAGSA; enzymes form a metabolon complex with Arg2p; NAGK C-terminal domain stabilizes the enzymes, slows catalysis and is involved in feed-back inhibition by arginine	cellular amino acid metabolic process	kinase activity, transferase activity, oxidoreductase activity	mitochondrion, cytoplasm	"amino acid and derivative metabolic process, cytoplasm, mitochondrion, oxidoreductase activity, transcription, transferase activity"	10209	BY4742	05_3	
12	G	9	YER071C	TDA2	-	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; null mutant is sensitive to expression of the top1-T722A allele	biological_process	molecular_function	site of polarized growth, cytoplasm	"biological_process, cytoplasm, molecular_function"	10211	BY4742	05_3	
12	G	10	YER072W	VTC1	PHM4|NRF1	Regulatory subunit of the vacuolar transporter chaperone (VTC) complex; VTC complex is involved in membrane trafficking, vacuolar polyphosphate accumulation, microautophagy and non-autophagic vacuolar fusion; also has mRNA binding activity; protein abundance increases in response to DNA replication stress	vacuole organization, organelle fusion, membrane fusion	RNA binding, mRNA binding	endomembrane system, vacuole, membrane, endoplasmic reticulum, cytoplasm	"cytoplasm, endoplasmic reticulum, membrane, membrane organization and biogenesis, molecular_function, organelle organization and biogenesis, transport, vacuole"	10212	BY4742	05_3	
12	G	11	YER073W	ALD5	aldehyde dehydrogenase (NAD(P)(+)) ALD5	Mitochondrial aldehyde dehydrogenase; involved in regulation or biosynthesis of electron transport chain components and acetate formation; activated by K+; utilizes NADP+ as the preferred coenzyme; constitutively expressed	monocarboxylic acid metabolic process	oxidoreductase activity	mitochondrion, cytoplasm	"mitochondrion, other, oxidoreductase activity"	10213	BY4742	05_3	
12	G	12	YER074W	RPS24A	eS24|ribosomal 40S subunit protein S24A|S24e|S24A|RPS24EA	Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S24, no bacterial homolog; RPS24A has a paralog, RPS24B, that arose from the whole genome duplication	cytoplasmic translation, rRNA processing, ribosomal small subunit biogenesis	structural constituent of ribosome, structural molecule activity	ribosome, mitochondrion, cytoplasm	"cytoplasm, mitochondrion, ribosome, structural molecule activity, translation"	10214	BY4742	05_3	
12	H	1	YER075C	PTP3	tyrosine protein phosphatase PTP3	Phosphotyrosine-specific protein phosphatase; involved in the inactivation of mitogen-activated protein kinase (MAPK) during osmolarity sensing; dephosporylates Hog1p MAPK and regulates its localization; localized to the cytoplasm	response to chemical, protein phosphorylation, sporulation, protein dephosphorylation, regulation of protein modification process, conjugation, signaling, response to osmotic stress	phosphatase activity, hydrolase activity	nucleus, cytoplasm	"conjugation, cytoplasm, hydrolase activity, nucleus, phosphoprotein phosphatase activity, protein modification process, response to chemical stimulus, response to stress, signal transduction"	10215	BY4742	05_3	
12	H	2	YER080W	AIM9	FMP29	Protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; null mutant displays elevated frequency of mitochondrial genome loss	biological_process	molecular_function	mitochondrion, cytoplasm	"biological_process, mitochondrion, molecular_function"	10220	BY4742	05_3	
12	H	4	YER081W	SER3	phosphoglycerate dehydrogenase SER3	3-phosphoglycerate dehydrogenase and alpha-ketoglutarate reductase; 3PG dehydrogenase that catalyzes the first step in serine and glycine biosynthesis; also functions as an alpha-ketoglutarate reductase, converting alpha-ketoglutarate to D-2-hydroxyglutarate (D-2HG); localizes to the cytoplasm; SER3 has a paralog, SER33, that arose from the whole genome duplication	cellular amino acid metabolic process	oxidoreductase activity	cytoplasm	"amino acid and derivative metabolic process, cytoplasm, oxidoreductase activity"	10221	BY4742	05_3	
12	H	5	YER083C	GET2	GET complex subunit GET2|RMD7|HUR2	Subunit of the GET complex; involved in insertion of proteins into the ER membrane; required for the retrieval of HDEL proteins from the Golgi to the ER in an ERD2 dependent fashion and for meiotic nuclear division	Golgi vesicle transport	other	membrane, endomembrane system, endoplasmic reticulum, cytoplasm	"cell wall organization and biogenesis, cytoplasm, endoplasmic reticulum, molecular_function, transport, vesicle-mediated transport"	10223	BY4742	05_3	
12	H	6	YER084W	-	-	Protein of unknown function; expressed at both mRNA and protein levels	biological_process	molecular_function	cellular_component	"biological_process, cellular_component, molecular_function"	10224	BY4742	05_3	
12	H	7	YER085C	-	-	Putative protein of unknown function	biological_process	molecular_function	cellular_component	"biological_process, cellular_component, molecular_function"	10225	BY4742	05_3	
12	H	8	YER086W	ILV1	threonine ammonia-lyase ILV1|ISO1	Threonine deaminase, catalyzes first step in isoleucine biosynthesis; expression is under general amino acid control; ILV1 locus exhibits highly positioned nucleosomes whose organization is independent of known ILV1 regulation	cellular amino acid metabolic process	lyase activity	mitochondrion, cytoplasm	"amino acid and derivative metabolic process, lyase activity, mitochondrion"	10226	BY4742	05_3	
12	H	9	YER087W	AIM10	putative proline--tRNA ligase AIM10	Protein with similarity to tRNA synthetases; non-tagged protein is detected in purified mitochondria; null mutant is viable and displays elevated frequency of mitochondrial genome loss	biological_process	ligase activity	mitochondrion, cytoplasm	"biological_process, ligase activity, mitochondrion"	10227	BY4742	05_3	
12	H	10	YER087C-B	SBH1	Arf family guanine nucleotide exchange factor SBH1|YER087C-A|SEB1	Beta subunit of Sec61p ER translocation complex (Sec61p-Sss1p-Sbh1p); involved in protein translocation into the endoplasmic reticulum; interacts with the exocyst complex and also with Rtn1p; cotranslationally N-acetylated by NatA; SBH1 has a paralog, SBH2, that arose from the whole genome duplication	protein targeting, transmembrane transport	guanyl-nucleotide exchange factor activity, protein transporter activity, transmembrane transporter activity	endomembrane system, membrane, endoplasmic reticulum, cytoplasm	"cytoplasm, endomembrane system, endoplasmic reticulum, enzyme regulator activity, membrane, protein binding, transport, transporter activity"	10228	BY4742	05_3	
12	H	11	YGR123C	PPT1	protein serine/threonine phosphatase	Protein serine/threonine phosphatase; regulates Hsp90 chaperone by affecting its ATPase and cochaperone binding activities; has similarity to human phosphatase PP5; present in both the nucleus and cytoplasm; expressed during logarithmic growth	protein dephosphorylation	phosphatase activity, hydrolase activity	nucleus, cytoplasm	"cytoplasm, hydrolase activity, nucleus, phosphoprotein phosphatase activity, protein modification process, ribosome biogenesis"	14753	BY4742	07_5	
12	H	12	YGR124W	ASN2	asparagine synthase (glutamine-hydrolyzing) 2	Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN2 has a paralog, ASN1, that arose from the whole genome duplication	monocarboxylic acid metabolic process, cellular amino acid metabolic process	ligase activity	cytoplasm	"amino acid and derivative metabolic process, cytoplasm, ligase activity"	14754	BY4742	07_5	
13	A	1	YGR125W	-	-	Putative protein of unknown function; deletion mutant has decreased rapamycin resistance but normal wormannin resistance; green fluorescent protein (GFP)-fusion protein localizes to the vacuole	biological_process	molecular_function	membrane, vacuole, cytoplasm	"biological_process, cytoplasm, molecular_function, vacuole"	14755	BY4742	07_5	
13	A	2	YGR126W	-	-	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus and is induced in response to the DNA-damaging agent MMS	biological_process	molecular_function	nucleus, cytoplasm	"biological_process, cytoplasm, molecular_function, nucleus"	14756	BY4742	07_5	
13	A	3	YGR127W	-	-	Putative protein of unknown function; expression is regulated by Msn2p/Msn4p, indicating a possible role in stress response	biological_process	molecular_function	cellular_component	"biological_process, cellular_component, molecular_function"	14757	BY4742	07_5	
13	A	4	YGR129W	SYF2	NTC31	Member of the NineTeen Complex (NTC); NTC contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2, U5, and U6 snRNAs; relocalizes to the cytosol in response to hypoxia; isy1 syf2 cells have defective spindles activiating cell cycle arrest	RNA splicing, mRNA processing	other	nucleus, cytoplasm	"RNA metabolic process, cell cycle, nucleus, other"	14759	BY4742	07_5	
13	A	5	YGR130C	-	-	Component of the eisosome with unknown function; GFP-fusion protein localizes to the cytoplasm; specifically phosphorylated in vitro by mammalian diphosphoinositol pentakisphosphate (IP7)	biological_process	molecular_function	membrane, cytoplasm	"biological_process, cytoplasm, molecular_function"	14760	BY4742	07_5	
13	A	6	YGR131W	FHN1	-	Protein of unknown function; induced by ketoconazole; promoter region contains sterol regulatory element motif, which has been identified as a Upc2p-binding site; overexpression complements function of Nce102p in NCE102 deletion strain; FHN1 has a paralog, NCE102, that arose from the whole genome duplication	other	molecular_function	membrane	"biological_process, cellular_component, molecular_function"	14761	BY4742	07_5	
13	A	7	YGR132C	PHB1	prohibitin subunit PHB1	Subunit of the prohibitin complex (Phb1p-Phb2p); prohibitin is a 1.2 MDa ring-shaped inner mitochondrial membrane chaperone that stabilizes newly synthesized proteins; determinant of replicative life span; involved in mitochondrial segregation; prohibitin deficiency induces a mitochondrial unfolded protein response (mtUPR)	protein folding, organelle inheritance, mitochondrion organization	molecular_function	membrane, mitochondrial envelope, mitochondrion, cytoplasm	"cytoplasm, membrane, mitochondrial envelope, mitochondrion, molecular_function, organelle organization and biogenesis, other, protein folding"	14762	BY4742	07_5	
13	A	8	YGR133W	PEX4	E2 ubiquitin-protein ligase peroxin 4|UBC10|PAS2	Peroxisomal ubiquitin conjugating enzyme; required for peroxisomal matrix protein import and peroxisome biogenesis	protein targeting, protein modification by small protein conjugation or removal, transmembrane transport, peroxisome organization, signaling	transferase activity	peroxisome, cytoplasm	"ligase activity, organelle organization and biogenesis, peroxisome, protein modification process, signal transduction, transport"	14763	BY4742	07_5	
13	A	9	YGR135W	PRE9	proteasome core particle subunit alpha 3	Alpha 3 subunit of the 20S proteasome; the only nonessential 20S subunit; may be replaced by the alpha 4 subunit (Pre6p) under stress conditions to create a more active proteasomal isoform	proteolysis involved in cellular protein catabolic process, protein complex biogenesis	molecular_function	nucleus, membrane, endomembrane system, cytoplasm	"cytoplasm, hydrolase activity, other, peptidase activity, protein catabolic process"	14765	BY4742	07_5	
13	A	10	YGR136W	LSB1	-	Negative regulator of actin nucleation-promoting factor activity; interacts with Las17p, a homolog of human Wiskott-Aldrich Syndrome protein (WASP), via an N-terminal SH3 domain, and along with PIN3 cooperatively inhibits the nucleation of actin filaments; overexpression blocks receptor-mediated endocytosis; protein increases in abundance and forms nuclear foci in response to DNA replication stress; LSB1 has a paralog, PIN3, that arose from the whole genome duplication	cytoskeleton organization, regulation of organelle organization, protein complex biogenesis	molecular_function	nucleus, cell cortex, cytoskeleton, cytoplasm	"biological_process, cytoplasm, molecular_function, nucleus"	14766	BY4742	07_5	
13	A	11	YGR137W	-	-	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data	biological_process	molecular_function	cellular_component	"biological_process, cellular_component, molecular_function"	14767	BY4742	07_5	
13	A	12	YGR138C	TPO2	spermine transporter	Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; transcription of TPO2 is regulated by Haa1p; TPO2 has a paralog, TPO3, that arose from the whole genome duplication	ion transport	transmembrane transporter activity	membrane, vacuole, plasma membrane, cytoplasm	"cytoplasm, membrane, plasma membrane, transport, transporter activity, vacuole"	14768	BY4742	07_5	
13	B	2	YGR139W	-	-	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data	biological_process	molecular_function	cellular_component	"biological_process, cellular_component, molecular_function"	14769	BY4742	07_5	
13	B	3	YGR141W	VPS62	-	Vacuolar protein sorting (VPS) protein; required for cytoplasm to vacuole targeting of proteins; VPS62 has a paralog, TDA6, that arose from the whole genome duplication	protein targeting	molecular_function	membrane, endomembrane system, vacuole, endoplasmic reticulum, cytoplasm	"cellular_component, molecular_function, transport"	14771	BY4742	07_5	
13	B	4	YGR142W	BTN2	-	v-SNARE binding protein; facilitates specific protein retrieval from a late endosome to the Golgi; modulates arginine uptake, possible role in mediating pH homeostasis between the vacuole and plasma membrane H(+)-ATPase; contributes to prion curing; preferentially expressed after severe ethanol stress	ion transport, protein folding, endosomal transport, amino acid transport	other	nucleus, cytoplasmic vesicle, endomembrane system, cytoplasm	"cytoplasm, other, protein binding, transport, vesicle-mediated transport"	14772	BY4742	07_5	
13	B	5	YGR143W	SKN1	beta-glucan synthesis-associated protein SKN1	Protein involved in sphingolipid biosynthesis; type II membrane protein; SKN1 has a paralog, KRE6, that arose from the whole genome duplication	carbohydrate metabolic process, lipid metabolic process, cell wall organization or biogenesis	hydrolase activity, hydrolase activity, acting on glycosyl bonds	membrane	"carbohydrate metabolic process, cell wall organization and biogenesis, hydrolase activity, lipid metabolic process, membrane"	14773	BY4742	07_5	
13	B	6	YGR144W	THI4	thiamine thiazole synthase|MOL1|ESP35	Thiazole synthase; abundant protein involved in the formation of the thiazole moiety of thiamine during thiamine biosynthesis; acts more as a co-substrate rather than an enzyme by providing the sulphur source for thiazole formation; undergoes a single turnover only; required for mitochondrial genome stability in response to DNA damaging agents	mitochondrion organization, vitamin metabolic process	ion binding	cytoplasm	"cytoplasm, mitochondrion, molecular_function, organelle organization and biogenesis, vitamin metabolic process"	14774	BY4742	07_5	
13	B	7	YGR146C	ECL1	-	Protein of unknown function; mitochondrial-dependent role in the extension of chronological lifespan; overexpression increases oxygen consumption and respiratory activity while deletion results in reduced oxygen consumption under conditions of caloric restriction; induced by iron homeostasis transcription factor Aft2p; multicopy suppressor of temperature sensitive hsf1 mutant; induced by treatment with 8-methoxypsoralen and UVA irradiation	biological_process	molecular_function	cellular_component	"biological_process, cellular_component, molecular_function"	14776	BY4742	07_5	
13	B	8	YGR148C	RPL24B	eL24|ribosomal 60S subunit protein L24B|L24e|rp29|YL21|L30B|L24B|RPL30B	Ribosomal 60S subunit protein L24B; not essential for translation but may be required for normal translation rate; homologous to mammalian ribosomal protein L24, no bacterial homolog; RPL24B has a paralog, RPL24A, that arose from the whole genome duplication	cytoplasmic translation	RNA binding, structural molecule activity, structural constituent of ribosome	ribosome, cytoplasm	"RNA binding, cytoplasm, ribosome, structural molecule activity, translation"	14778	BY4742	07_5	
13	B	9	YGR149W	GPC1	-	Glycerophosphocholine acyltransferase (GPCAT); involved in in phosphatidylcholine (PC) synthesis; uses acetyl-CoA to acylate glycero-3-phosphocholine to yield lyso-PC; also catalyzes acylation of glycerophosphoethanolamine with acyl-CoA; predicted to be an integal membrane protein	lipid metabolic process	transferase activity	membrane, endomembrane system, endoplasmic reticulum, cytoplasm	"biological_process, membrane, molecular_function"	14779	BY4742	07_5	
13	B	10	YGR151C	-	-	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps almost completely with the verified ORF RSR1/BUD1/YGR152C; relative distribution to the nucleus increases upon DNA replication stress	biological_process	molecular_function	nucleus, cytoplasm	"biological_process, cellular_component, molecular_function"	14781	BY4742	07_5	
13	B	11	YGR152C	RSR1	Ras family GTPase RSR1|BUD1	GTP-binding protein of the Ras superfamily; required for bud site selection, morphological changes in response to mating pheromone, and efficient cell fusion; localized to the plasma membrane; significantly similar to mammalian Rap GTPases	mitotic cell cycle, cell budding, cytokinesis, conjugation, signaling	GTPase activity, hydrolase activity, signal transducer activity	endomembrane system, cellular bud, membrane, site of polarized growth, endoplasmic reticulum, cytoplasm, plasma membrane	"anatomical structure morphogenesis, cell budding, cellular bud, cytokinesis, hydrolase activity, plasma membrane, signal transducer activity, signal transduction, site of polarized growth"	14782	BY4742	07_5	
13	B	12	YGR153W	-	TOS10	Putative protein of unknown function	biological_process	molecular_function	cellular_component	"biological_process, cellular_component, molecular_function"	14783	BY4742	07_5	
13	C	1	YGR154C	GTO1	omega-class glutathione transferase	Omega-class glutathione transferase; induced under oxidative stress; putative peroxisomal localization	other	transferase activity	peroxisome, cytoplasm	"cofactor metabolic process, peroxisome, transferase activity"	14784	BY4742	07_5	
13	C	2	YGR157W	CHO2	phosphatidylethanolamine N-methyltransferase|PEM1	Phosphatidylethanolamine methyltransferase (PEMT); catalyzes the first step in the conversion of phosphatidylethanolamine to phosphatidylcholine during the methylation pathway of phosphatidylcholine biosynthesis	lipid metabolic process	transferase activity, methyltransferase activity	membrane, endomembrane system, endoplasmic reticulum, cytoplasm	"endoplasmic reticulum, lipid metabolic process, transferase activity"	14787	BY4742	07_5	
13	C	3	YGR159C	NSR1	SHE5	Nucleolar protein that binds nuclear localization sequences; required for pre-rRNA processing and ribosome biogenesis; binds to single stranded telomeric DNA and mRNA; methylated by Hmt1p; interaction with Top1p and nucleolar localization are negatively regulated by polyphosphorylation	rRNA processing, organelle assembly, ribosomal small subunit biogenesis, ribosome assembly	RNA binding, DNA binding, mRNA binding	nucleus, endomembrane system, mitochondrion, nucleolus, cytoplasm	"DNA binding, RNA binding, RNA metabolic process, mitochondrion, nucleolus, nucleus, organelle organization and biogenesis, ribosome biogenesis"	14789	BY4742	07_5	
13	C	4	YGR160W	-	-	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data	biological_process	molecular_function	cellular_component	"biological_process, cellular_component, molecular_function"	14790	BY4742	07_5	
13	C	5	YGR161C	RTS3	-	Putative component of the protein phosphatase type 2A complex	biological_process	molecular_function	nucleus, cytoplasm	"cytoplasm, molecular_function, nucleus, protein modification process"	14791	BY4742	07_5	
13	C	6	YGR163W	GTR2	-	Subunit of a TORC1-stimulating GTPase complex; subunit of the Gtr1-Gtr2 GTPase complex that stimulates TORC1 in response to amino acid stimulation; stimulates the GTPase activity of Gtr1p; negatively regulates the Ran/Tc4 GTPase cycle; activates transcription; tethered to the vacuolar membrane as part of the EGO complex (EGOC); required for sorting of Gap1p; activated by the the Lst4p-Lst7p GAP complex; localizes to cytoplasm and to chromatin; homolog of human RagC and	transcription from RNA polymerase II promoter, signaling	GTPase activity, hydrolase activity, ion binding	nucleus, cytoplasmic vesicle, endomembrane system, chromosome, vacuole, membrane, cytoplasm	"RNA metabolic process, chromosome, cytoplasm, membrane, membrane organization and biogenesis, nucleus, other, response to chemical stimulus, transcription, vacuole"	14793	BY4742	07_5	
13	C	7	YGR164W	-	-	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data	biological_process	molecular_function	cellular_component	"biological_process, cellular_component, molecular_function"	14794	BY4742	07_5	
13	C	8	YGR165W	MRPS35	mitochondrial 37S ribosomal protein MRPS35	Mitochondrial ribosomal protein of the small subunit; null mutant does not grow on glycerol, is sensitive to 2,4-dichlorophenol, and accumulates large lipid droplets	mitochondrial translation, mitochondrion organization	structural molecule activity, structural constituent of ribosome	ribosome, mitochondrion, cytoplasm	"cellular respiration, cytoplasm, generation of precursor metabolites and energy, mitochondrion, ribosome, structural molecule activity, translation"	14795	BY4742	07_5	
13	C	9	YGR166W	TRS65	KRE11	Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p, regulating intra-Golgi and endosome-Golgi traffic; role in cell wall beta-glucan biosynthesis and the stress response	Golgi vesicle transport, protein complex biogenesis	guanyl-nucleotide exchange factor activity	cytoplasmic vesicle, endomembrane system, cytoplasm, Golgi apparatus	"Golgi apparatus, cytoplasm, molecular_function, transport, vesicle-mediated transport"	14796	BY4742	07_5	
13	C	10	YGR168C	-	-	Putative protein of unknown function; YGR168C is not an essential gene	biological_process	molecular_function	peroxisome, membrane, cytoplasm	"biological_process, cellular_component, molecular_function"	14798	BY4742	07_5	
13	C	11	YGR169C	PUS6	pseudouridine synthase PUS6	tRNA:pseudouridine synthase; catalyzes the conversion of uridine to pseudouridine at position 31 in cytoplasmic and mitochondrial tRNAs; mutation of Asp168 to Ala abolishes enzyme activity; not essential for viability	tRNA processing, RNA modification	isomerase activity	mitochondrion, cytoplasm	"RNA metabolic process, cytoplasm, lyase activity, mitochondrion"	14799	BY4742	07_5	
13	C	12	YGR170W	PSD2	phosphatidylserine decarboxylase 2	Phosphatidylserine decarboxylase of the Golgi and vacuolar membranes; converts phosphatidylserine to phosphatidylethanolamine; controls vacuolar membrane phospholipid content by regulating phospholipids in compartments that will eventually give rise to the vacuole; loss of Psd2p causes a specific reduction in vacuolar membrane PE levels while total PE levels are not significantly affected	lipid metabolic process	lyase activity	cytoplasmic vesicle, endomembrane system, cytoplasm	"Golgi apparatus, cytoplasm, endomembrane system, lipid metabolic process, lyase activity, membrane, vacuole"	14800	BY4742	07_5	
13	D	1	YGR173W	RBG2	GIR1	Protein with a role in translation; forms a complex with Gir2p; has similarity to mammalian developmentally regulated GTP-binding protein	cytoplasmic translation, response to starvation	ion binding	cytoplasm	"biological_process, cytoplasm, other"	14803	BY4742	07_5	
13	D	2	YGR176W	-	-	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data	biological_process	molecular_function	cellular_component	"biological_process, cellular_component, molecular_function"	14806	BY4742	07_5	
13	D	3	YGR177C	ATF2	alcohol O-acetyltransferase	Alcohol acetyltransferase; may play a role in steroid detoxification; forms volatile esters during fermentation, which is important for brewing and winemaking	response to chemical, generation of precursor metabolites and energy, lipid metabolic process	transferase activity	endomembrane system, membrane, endoplasmic reticulum, cytoplasm	"cytoplasm, endomembrane system, endoplasmic reticulum, lipid metabolic process, membrane, response to chemical stimulus, transferase activity"	14807	BY4742	07_5	
13	D	4	YGR178C	PBP1	MRS16	Component of glucose deprivation induced stress granules; involved in P-body-dependent granule assembly; similar to human ataxin-2; interacts with Pab1p to regulate mRNA polyadenylation; interacts with Mkt1p to regulate HO translation; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress	regulation of translation, organelle assembly, mRNA processing	RNA binding, mRNA binding	nucleus, mitochondrion, cytoplasm	"RNA metabolic process, cytoplasm, mitochondrion, molecular_function, nucleus, other, translation"	14808	BY4742	07_5	
13	D	5	YGR181W	TIM13	protein translocase subunit TIM13	Mitochondrial intermembrane space protein; forms a complex with Tim8p that delivers a subset of hydrophobic proteins to the TIM22 complex for insertion into the inner membrane	protein targeting, mitochondrion organization, transmembrane transport	protein transporter activity	mitochondrion, membrane, mitochondrial envelope, cytoplasm	"cytoplasm, membrane organization and biogenesis, mitochondrial envelope, mitochondrion, organelle organization and biogenesis, transport, transporter activity"	14811	BY4742	07_5	
